,id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob
32,32,2920,53.16,58.16," because there was, we both had,","[51561, 780, 612, 373, 11, 356, 1111, 550, 11, 51811]",0.0,-0.19128837304956772,1.756,0.0012076771818101406
33,33,5920,59.24,60.720000000000006," we had a lot of point of views, right?","[50365, 356, 550, 257, 1256, 286, 966, 286, 5009, 11, 826, 30, 50439]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
34,34,5920,60.720000000000006,63.800000000000004," And when we shared the point of views,","[50439, 843, 618, 356, 4888, 262, 966, 286, 5009, 11, 50593]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
35,35,5920,63.800000000000004,68.2, you elevated the other person's POV.,"[50593, 345, 15321, 262, 584, 1048, 338, 44604, 13, 50813]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
36,36,5920,68.2,70.32000000000001, Like when we were talking and I was telling you,"[50813, 4525, 618, 356, 547, 3375, 290, 314, 373, 5149, 345, 50919]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
37,37,5920,70.32000000000001,71.92," why I lived the way I live,","[50919, 1521, 314, 5615, 262, 835, 314, 2107, 11, 50999]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
38,38,5920,71.92,73.92," why I am the way I am,","[50999, 1521, 314, 716, 262, 835, 314, 716, 11, 51099]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
39,39,5920,73.92,75.6," you springboarded and you said,","[51099, 345, 6076, 3526, 276, 290, 345, 531, 11, 51183]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
40,40,5920,75.6,77.80000000000001," yeah, because, Kev, for me, I've been doing this","[51183, 10194, 11, 780, 11, 46105, 11, 329, 502, 11, 314, 1053, 587, 1804, 428, 51293]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
41,41,5920,77.80000000000001,80.84, and we had this Ying and Yang thing going on.,"[51293, 290, 356, 550, 428, 575, 278, 290, 10998, 1517, 1016, 319, 13, 51445]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
42,42,5920,80.84,82.4, And it drove the conversation.,"[51445, 843, 340, 10357, 262, 5273, 13, 51523]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
43,43,5920,82.4,84.56," I told you before we jumped on,","[51523, 314, 1297, 345, 878, 356, 11687, 319, 11, 51631]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
44,44,5920,84.56,88.76, one of the best interviews that I've ever done,"[51631, 530, 286, 262, 1266, 9299, 326, 314, 1053, 1683, 1760, 51841]",0.0,-0.24878468720809274,1.717557251908397,0.030301334336400032
45,45,8876,88.76,90.88000000000001," and from a feedback perspective,","[50363, 290, 422, 257, 7538, 6650, 11, 50469]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
46,46,8876,90.88000000000001,93.72," with people that just loved what the discussion was,","[50469, 351, 661, 326, 655, 6151, 644, 262, 5114, 373, 11, 50611]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
47,47,8876,94.60000000000001,96.04," loved the tone of the interview,","[50655, 6151, 262, 8216, 286, 262, 2720, 11, 50727]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
48,48,8876,96.04,100.28," the things that was said, felt inspired, motivated after.","[50727, 262, 1243, 326, 373, 531, 11, 2936, 7867, 11, 13338, 706, 13, 50939]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
49,49,8876,100.28,101.52000000000001, It was just great all around for me.,"[50939, 632, 373, 655, 1049, 477, 1088, 329, 502, 13, 51001]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
50,50,8876,101.52000000000001,102.36, Checked all the boxes.,"[51001, 6822, 276, 477, 262, 10559, 13, 51043]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
51,51,8876,102.36,103.2, It was for me too.,"[51043, 632, 373, 329, 502, 1165, 13, 51085]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
52,52,8876,103.2,105.56, And I got a bunch of great responses from my friends.,"[51085, 843, 314, 1392, 257, 7684, 286, 1049, 9109, 422, 616, 2460, 13, 51203]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
53,53,8876,105.56,107.2," From, that's when I know it's good.","[51203, 3574, 11, 326, 338, 618, 314, 760, 340, 338, 922, 13, 51285]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
54,54,8876,107.2,109.72, When I get friends and my friends are all pretty unanimous.,"[51285, 1649, 314, 651, 2460, 290, 616, 2460, 389, 477, 2495, 28085, 13, 51411]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
55,55,8876,109.72,111.96000000000001," They're like, that is a motivational motherfucker.","[51411, 1119, 821, 588, 11, 326, 318, 257, 49066, 2802, 69, 12603, 13, 51523]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
56,56,8876,111.96000000000001,113.52000000000001, Like that dude gets shit done.,"[51523, 4525, 326, 18396, 3011, 7510, 1760, 13, 51601]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
57,57,8876,113.52000000000001,115.2," When people hear stuff like you,","[51601, 1649, 661, 3285, 3404, 588, 345, 11, 51685]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
58,58,8876,115.2,117.56," like someone who's excited about life,","[51685, 588, 2130, 508, 338, 6568, 546, 1204, 11, 51803]",0.0,-0.17881056262600806,1.7253086419753085,0.0018761164974421263
59,59,11756,117.56,119.60000000000001," excited about doing things, you know,","[50363, 6568, 546, 1804, 1243, 11, 345, 760, 11, 50465]",0.0,-0.21132518083621293,1.68,0.008172385394573212
60,60,11756,119.60000000000001,120.8, there's something about that.,"[50465, 612, 338, 1223, 546, 326, 13, 50525]",0.0,-0.21132518083621293,1.68,0.008172385394573212
61,61,11756,120.8,123.56," It's fuel, it's fuel for put, we need that.","[50525, 632, 338, 5252, 11, 340, 338, 5252, 329, 1234, 11, 356, 761, 326, 13, 50663]",0.0,-0.21132518083621293,1.68,0.008172385394573212
62,62,11756,123.56,124.44, Everyone needs that.,"[50663, 11075, 2476, 326, 13, 50707]",0.0,-0.21132518083621293,1.68,0.008172385394573212
63,63,11756,124.44,129.44," You know, I don't even, this is not a cheesy segue.","[50707, 921, 760, 11, 314, 836, 470, 772, 11, 428, 318, 407, 257, 45002, 384, 18701, 13, 50957]",0.0,-0.21132518083621293,1.68,0.008172385394573212
64,64,11756,130.08,133.8," All right, this just makes sense from what you just said.","[50989, 1439, 826, 11, 428, 655, 1838, 2565, 422, 644, 345, 655, 531, 13, 51175]",0.0,-0.21132518083621293,1.68,0.008172385394573212
65,65,11756,133.8,138.8, What you just said is the reason why I did the decision.,"[51175, 1867, 345, 655, 531, 318, 262, 1738, 1521, 314, 750, 262, 2551, 13, 51425]",0.0,-0.21132518083621293,1.68,0.008172385394573212
66,66,11756,139.36,141.56, You said people need that it's fuel.,"[51453, 921, 531, 661, 761, 326, 340, 338, 5252, 13, 51563]",0.0,-0.21132518083621293,1.68,0.008172385394573212
67,67,11756,141.56,142.92000000000002, Yeah. Right?,"[51563, 9425, 13, 6498, 30, 51631]",0.0,-0.21132518083621293,1.68,0.008172385394573212
68,68,11756,142.92000000000002,145.64000000000001," I feel that in today's time,","[51631, 314, 1254, 326, 287, 1909, 338, 640, 11, 51767]",0.0,-0.21132518083621293,1.68,0.008172385394573212
69,69,14564,145.64,148.55999999999997, what people are most selfish with is information.,"[50363, 644, 661, 389, 749, 20363, 351, 318, 1321, 13, 50509]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
70,70,14564,148.55999999999997,149.92, Nobody wants to give information.,"[50509, 15658, 3382, 284, 1577, 1321, 13, 50577]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
71,71,14564,149.92,151.55999999999997, You gotta ask for it.,"[50577, 921, 17753, 1265, 329, 340, 13, 50659]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
72,72,14564,151.55999999999997,154.2," If you ask for it, then all right, maybe,","[50659, 1002, 345, 1265, 329, 340, 11, 788, 477, 826, 11, 3863, 11, 50791]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
73,73,14564,154.2,157.35999999999999," maybe I'll tell you some stuff, but it's a search and find.","[50791, 3863, 314, 1183, 1560, 345, 617, 3404, 11, 475, 340, 338, 257, 2989, 290, 1064, 13, 50949]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
74,74,14564,157.35999999999999,159.35999999999999, You mean real good information.,"[50949, 921, 1612, 1103, 922, 1321, 13, 51049]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
75,75,14564,159.35999999999999,164.35999999999999," Real information, information about how to get to success.","[51049, 6416, 1321, 11, 1321, 546, 703, 284, 651, 284, 1943, 13, 51299]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
76,76,14564,164.67999999999998,167.39999999999998, That's the one from everybody across the board.,"[51315, 1320, 338, 262, 530, 422, 7288, 1973, 262, 3096, 13, 51451]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
77,77,14564,167.39999999999998,170.48," On some level, okay, everybody's success is different.","[51451, 1550, 617, 1241, 11, 8788, 11, 7288, 338, 1943, 318, 1180, 13, 51605]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
78,78,14564,170.48,173.44, This doesn't mean fame and stars.,"[51605, 770, 1595, 470, 1612, 16117, 290, 5788, 13, 51753]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
79,79,14564,173.44,174.92, I'm not talking about that level of success,"[51753, 314, 1101, 407, 3375, 546, 326, 1241, 286, 1943, 51827]",0.0,-0.162423850954041,1.7740740740740741,0.0020032809115946293
80,80,17492,174.95999999999998,176.44, for everything I'm saying.,"[50365, 329, 2279, 314, 1101, 2282, 13, 50439]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
81,81,17492,176.44,180.23999999999998," Whatever your version of success is to get to it,","[50439, 15935, 534, 2196, 286, 1943, 318, 284, 651, 284, 340, 11, 50629]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
82,82,17492,180.23999999999998,182.44, information from someone that's done it,"[50629, 1321, 422, 2130, 326, 338, 1760, 340, 50739]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
83,83,17492,182.44,186.0," or that's partaken in it in some degree,","[50739, 393, 326, 338, 636, 1685, 287, 340, 287, 617, 4922, 11, 50917]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
84,84,17492,186.0,189.32, will only add to the value of your journey.,"[50917, 481, 691, 751, 284, 262, 1988, 286, 534, 7002, 13, 51083]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
85,85,17492,189.32,191.2, It's only gonna make it easier.,"[51083, 632, 338, 691, 8066, 787, 340, 4577, 13, 51177]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
86,86,17492,191.2,193.76," It's not to say that you gotta do what they said,","[51177, 632, 338, 407, 284, 910, 326, 345, 17753, 466, 644, 484, 531, 11, 51305]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
87,87,17492,193.76,197.32," but with that information, you're able to process it.","[51305, 475, 351, 326, 1321, 11, 345, 821, 1498, 284, 1429, 340, 13, 51483]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
88,88,17492,197.32,198.88," Maybe use it, maybe not.","[51483, 6674, 779, 340, 11, 3863, 407, 13, 51561]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
89,89,17492,198.88,200.44, Right. But you got it.,"[51561, 6498, 13, 887, 345, 1392, 340, 13, 51639]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
90,90,17492,200.44,202.0, Right. That's what I wanted to do.,"[51639, 6498, 13, 1320, 338, 644, 314, 2227, 284, 466, 13, 51717]",0.0,-0.1283385261656746,1.6935483870967742,0.0011400157818570733
91,91,20200,202.0,205.32," I said, yo, I gotta fucking, I got a life.","[50363, 314, 531, 11, 27406, 11, 314, 17753, 9372, 11, 314, 1392, 257, 1204, 13, 50529]",0.0,-0.1575780137677059,1.5774647887323943,0.06095841899514198
92,92,20200,205.32,207.36, I got a hell of a life that I've lived,"[50529, 314, 1392, 257, 5968, 286, 257, 1204, 326, 314, 1053, 5615, 50631]",0.0,-0.1575780137677059,1.5774647887323943,0.06095841899514198
93,93,20200,207.36,212.32," full of ups, downs, potholes, cobblestones, pee, bumps,","[50631, 1336, 286, 19649, 11, 21838, 11, 279, 849, 4316, 11, 22843, 2436, 30637, 11, 32638, 11, 34029, 11, 50879]",0.0,-0.1575780137677059,1.5774647887323943,0.06095841899514198
94,94,20200,212.32,216.4," flat row, U-turns, some smack brick walls","[50879, 6228, 5752, 11, 471, 12, 15344, 82, 11, 617, 41014, 17214, 7714, 51083]",0.0,-0.1575780137677059,1.5774647887323943,0.06095841899514198
95,95,20200,216.4,221.4," that I ran into, some revolving doors of back and forth.","[51083, 326, 314, 4966, 656, 11, 617, 39350, 8215, 286, 736, 290, 6071, 13, 51333]",0.0,-0.1575780137677059,1.5774647887323943,0.06095841899514198
96,96,20200,221.72,226.12," And through it all, my mental has only gotten better","[51349, 843, 832, 340, 477, 11, 616, 5110, 468, 691, 7891, 1365, 51569]",0.0,-0.1575780137677059,1.5774647887323943,0.06095841899514198
97,97,20200,226.12,228.64," because I feel like I've been in a mental gym,","[51569, 780, 314, 1254, 588, 314, 1053, 587, 287, 257, 5110, 11550, 11, 51695]",0.0,-0.1575780137677059,1.5774647887323943,0.06095841899514198
98,98,22864,228.64,233.11999999999998, a mental fitness that coincides with life.,"[50363, 257, 5110, 13547, 326, 47387, 351, 1204, 13, 50587]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
99,99,22864,233.11999999999998,234.48," You know, it should get better.","[50587, 921, 760, 11, 340, 815, 651, 1365, 13, 50655]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
100,100,22864,234.48,236.35999999999999," It should, you should get wiser.","[50655, 632, 815, 11, 345, 815, 651, 47897, 13, 50749]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
101,101,22864,236.35999999999999,238.6, You should get smarter.,"[50749, 921, 815, 651, 23714, 13, 50861]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
102,102,22864,238.6,240.51999999999998, You should be able to make better decisions.,"[50861, 921, 815, 307, 1498, 284, 787, 1365, 5370, 13, 50957]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
103,103,22864,240.51999999999998,243.07999999999998, And all of my decisions came from,"[50957, 843, 477, 286, 616, 5370, 1625, 422, 51085]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
104,104,22864,243.07999999999998,245.64, the massive amount of fuck ups,"[51085, 262, 4858, 2033, 286, 5089, 19649, 51213]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
105,105,22864,245.64,248.51999999999998, and I can now share those fuck ups.,"[51213, 290, 314, 460, 783, 2648, 883, 5089, 19649, 13, 51357]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
106,106,22864,248.51999999999998,251.2, I can now share the rights and the wrongs,"[51357, 314, 460, 783, 2648, 262, 2489, 290, 262, 2642, 82, 51491]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
107,107,22864,251.2,254.56, and the way that I handle all of the things that I've done.,"[51491, 290, 262, 835, 326, 314, 5412, 477, 286, 262, 1243, 326, 314, 1053, 1760, 13, 51659]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
108,108,22864,254.56,256.8, And people can just take that information,"[51659, 843, 661, 460, 655, 1011, 326, 1321, 51771]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
109,109,22864,256.8,258.44," and go, wow, I never looked at it like that.","[51771, 290, 467, 11, 28796, 11, 314, 1239, 3114, 379, 340, 588, 326, 13, 51853]",0.0,-0.13507997352658338,1.8346456692913387,0.011213120073080063
110,110,25844,258.48,260.28, What gives them a better view of the landscape?,"[50365, 1867, 3607, 606, 257, 1365, 1570, 286, 262, 10747, 30, 50455]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
111,111,25844,260.28,261.12, Yeah.,"[50455, 9425, 13, 50497]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
112,112,25844,261.12,262.12," Especially when someone like you,","[50497, 18948, 618, 2130, 588, 345, 11, 50547]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
113,113,25844,262.12,264.36, you almost seem like an unattainable person.,"[50547, 345, 2048, 1283, 588, 281, 29327, 391, 540, 1048, 13, 50659]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
114,114,25844,264.36,266.48," Like how, how, how does he do that?","[50659, 4525, 703, 11, 703, 11, 703, 857, 339, 466, 326, 30, 50765]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
115,115,25844,266.48,267.6, How is he doing that?,"[50765, 1374, 318, 339, 1804, 326, 30, 50821]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
116,116,25844,267.6,269.44, How does this guy go from Philadelphia,"[50821, 1374, 857, 428, 3516, 467, 422, 8857, 50913]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
117,117,25844,269.44,271.36, to be one of the biggest movie stars in the world?,"[50913, 284, 307, 530, 286, 262, 4094, 3807, 5788, 287, 262, 995, 30, 51009]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
118,118,25844,271.36,273.16, How does he become one of the biggest,"[51009, 1374, 857, 339, 1716, 530, 286, 262, 4094, 51099]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
119,119,25844,273.16,274.48, stand up comedy stars ever?,"[51099, 1302, 510, 10997, 5788, 1683, 30, 51165]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
120,120,25844,274.48,275.32, How the fuck do you do that?,"[51165, 1374, 262, 5089, 466, 345, 466, 326, 30, 51207]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
121,121,25844,275.32,276.92, You almost seem like an alien.,"[51207, 921, 2048, 1283, 588, 281, 8756, 13, 51287]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
122,122,25844,276.92,278.52," You know, to people on the outside.","[51287, 921, 760, 11, 284, 661, 319, 262, 2354, 13, 51367]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
123,123,25844,278.52,280.32, But then when they hear you talk about your real life,"[51367, 887, 788, 618, 484, 3285, 345, 1561, 546, 534, 1103, 1204, 51457]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
124,124,25844,280.32,281.96," and talk about these fuck ups,","[51457, 290, 1561, 546, 777, 5089, 19649, 11, 51539]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
125,125,25844,281.96,283.12, you talk about these successes,"[51539, 345, 1561, 546, 777, 23682, 51597]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
126,126,25844,283.12,285.12, and talk about the lessons that you've learned.,"[51597, 290, 1561, 546, 262, 11658, 326, 345, 1053, 4499, 13, 51697]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
127,127,25844,285.12,286.92," Man, that's fuel for folks in a way","[51697, 1869, 11, 326, 338, 5252, 329, 7974, 287, 257, 835, 51787]",0.0,-0.15639465623866014,1.9107142857142858,0.0007327221101149917
128,128,28692,286.92,288.88," that nothing else is because it's,","[50363, 326, 2147, 2073, 318, 780, 340, 338, 11, 50461]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
129,129,28692,288.88,290.76, there's a lot of people that are bullshitting online.,"[50461, 612, 338, 257, 1256, 286, 661, 326, 389, 6473, 1477, 2535, 2691, 13, 50555]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
130,130,28692,290.76,292.36, There's a lot of these motivational speakers,"[50555, 1318, 338, 257, 1256, 286, 777, 49066, 11636, 50635]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
131,131,28692,292.36,293.96000000000004, that haven't done shit.,"[50635, 326, 4398, 470, 1760, 7510, 13, 50715]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
132,132,28692,293.96000000000004,295.2," And it's a, it's a weird thing.","[50715, 843, 340, 338, 257, 11, 340, 338, 257, 7650, 1517, 13, 50777]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
133,133,28692,295.2,298.48," It's like they're, they're trying to give you motivation","[50777, 632, 338, 588, 484, 821, 11, 484, 821, 2111, 284, 1577, 345, 14052, 50941]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
134,134,28692,298.48,300.96000000000004, by like sort of reciting things,"[50941, 416, 588, 3297, 286, 664, 1780, 1243, 51065]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
135,135,28692,300.96000000000004,303.64, that they think are gonna work or think that they think,"[51065, 326, 484, 892, 389, 8066, 670, 393, 892, 326, 484, 892, 51199]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
136,136,28692,303.64,304.64, you wanna hear.,"[51199, 345, 18869, 3285, 13, 51249]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
137,137,28692,304.64,305.92, They haven't done anything.,"[51249, 1119, 4398, 470, 1760, 1997, 13, 51313]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
138,138,28692,305.92,307.92," When someone has done something,","[51313, 1649, 2130, 468, 1760, 1223, 11, 51413]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
139,139,28692,307.92,310.76," when you say it, people are gonna listen.","[51413, 618, 345, 910, 340, 11, 661, 389, 8066, 6004, 13, 51555]",0.0,-0.16082920390329544,1.971731448763251,0.04093199595808983
