,id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob
12,12,7424,86.39999999999999,98.56," that it's ugly, that no matter how a greater message it is, don't go to bed","[50971, 326, 340, 338, 13400, 11, 326, 645, 2300, 703, 257, 3744, 3275, 340, 318, 11, 836, 470, 467, 284, 3996, 51579]",0.0,-0.19232637232000177,1.3394495412844036,0.0029181044083088636
13,13,9856,98.8,108.96000000000001," until you've come back together to either embrace or admit that you truly love each other, even if","[50375, 1566, 345, 1053, 1282, 736, 1978, 284, 2035, 12553, 393, 9159, 326, 345, 4988, 1842, 1123, 584, 11, 772, 611, 50883]",0.0,-0.1661407252152761,1.4264705882352942,0.0001593135966686532
14,14,9856,108.96000000000001,120.80000000000001," you hadn't solved what the hell you're bitching about. That love will win in the end, literally","[50883, 345, 8020, 470, 16019, 644, 262, 5968, 345, 821, 1643, 10813, 546, 13, 1320, 1842, 481, 1592, 287, 262, 886, 11, 7360, 51475]",0.0,-0.1661407252152761,1.4264705882352942,0.0001593135966686532
15,15,12080,121.52,132.72, three to two with my mom and dad. Even in the two divorces and in the two times where they,"[50399, 1115, 284, 734, 351, 616, 1995, 290, 9955, 13, 3412, 287, 262, 734, 21781, 728, 290, 287, 262, 734, 1661, 810, 484, 50959]",0.0,-0.1068431770100313,1.7236842105263157,0.0009832283249124885
16,16,12080,132.72,137.2," couldn't live with each other, they still loved each other. They couldn't","[50959, 3521, 470, 2107, 351, 1123, 584, 11, 484, 991, 6151, 1123, 584, 13, 1119, 3521, 470, 51183]",0.0,-0.1068431770100313,1.7236842105263157,0.0009832283249124885
17,17,12080,139.35999999999999,144.24," live with each other at that time. For whatever reason they needed, and I don't know the details,","[51291, 2107, 351, 1123, 584, 379, 326, 640, 13, 1114, 4232, 1738, 484, 2622, 11, 290, 314, 836, 470, 760, 262, 3307, 11, 51535]",0.0,-0.1068431770100313,1.7236842105263157,0.0009832283249124885
18,18,14424,144.24,151.44," if they needed their space, freedom, or what, but they were never out of love with each other.","[50363, 611, 484, 2622, 511, 2272, 11, 4925, 11, 393, 644, 11, 475, 484, 547, 1239, 503, 286, 1842, 351, 1123, 584, 13, 50723]",0.0,-0.2460884337729596,1.3416666666666666,0.0012432383373379707
19,19,14424,155.36,166.0," And that as a parent, if you just, when we're not sure what to do,","[50919, 843, 326, 355, 257, 2560, 11, 611, 345, 655, 11, 618, 356, 821, 407, 1654, 644, 284, 466, 11, 51451]",0.0,-0.2460884337729596,1.3416666666666666,0.0012432383373379707
20,20,16600,166.64,177.68," and people give you a thousand books and advice, that as a parent, if your kid knows you love them,","[50395, 290, 661, 1577, 345, 257, 7319, 3835, 290, 5608, 11, 326, 355, 257, 2560, 11, 611, 534, 5141, 4206, 345, 1842, 606, 11, 50947]",0.0,-0.2836660861968994,1.5923913043478262,0.0060949428007006645
21,21,16600,177.68,185.84," you're in the black. That's the main thing. It won't work without that, and it can work and will","[50947, 345, 821, 287, 262, 2042, 13, 1320, 338, 262, 1388, 1517, 13, 632, 1839, 470, 670, 1231, 326, 11, 290, 340, 460, 670, 290, 481, 51355]",0.0,-0.2836660861968994,1.5923913043478262,0.0060949428007006645
22,22,16600,185.84,192.4," usually can work with that. They just know that fact. So it's not just love for each other, it's","[51355, 3221, 460, 670, 351, 326, 13, 1119, 655, 760, 326, 1109, 13, 1406, 340, 338, 407, 655, 1842, 329, 1123, 584, 11, 340, 338, 51683]",0.0,-0.2836660861968994,1.5923913043478262,0.0060949428007006645
23,23,19240,192.88,199.04000000000002, love for the bigger family that ultimately helps you persist through the ups and downs.,"[50387, 1842, 329, 262, 5749, 1641, 326, 6165, 5419, 345, 21160, 832, 262, 19649, 290, 21838, 13, 50695]",0.0,-0.15793867844801682,1.45,0.0008027207804843783
24,24,19240,200.08,206.88," Well, I mean, I don't know how much, particularly my mom and dad, were","[50747, 3894, 11, 314, 1612, 11, 314, 836, 470, 760, 703, 881, 11, 3573, 616, 1995, 290, 9955, 11, 547, 51087]",0.0,-0.15793867844801682,1.45,0.0008027207804843783
25,25,19240,210.0,214.8," staying together at times, maybe when they didn't want to, because they had children. I don't actually","[51243, 10589, 1978, 379, 1661, 11, 3863, 618, 484, 1422, 470, 765, 284, 11, 780, 484, 550, 1751, 13, 314, 836, 470, 1682, 51483]",0.0,-0.15793867844801682,1.45,0.0008027207804843783
26,26,21480,214.8,221.36," think they considered that. I think they were much less conscientious than say,","[50363, 892, 484, 3177, 326, 13, 314, 892, 484, 547, 881, 1342, 47963, 621, 910, 11, 50691]",0.0,-0.1671457194318675,1.7572815533980584,0.0016677968669682741
27,27,21480,222.64000000000001,230.4," I am today. I think my mom and dad were more like, they'll be fine. We love them. They'll be fine,","[50755, 314, 716, 1909, 13, 314, 892, 616, 1995, 290, 9955, 547, 517, 588, 11, 484, 1183, 307, 3734, 13, 775, 1842, 606, 13, 1119, 1183, 307, 3734, 11, 51143]",0.0,-0.1671457194318675,1.7572815533980584,0.0016677968669682741
28,28,21480,230.4,234.8," but we'll cross that bridge when we get there right now. They would, let's work it out between","[51143, 475, 356, 1183, 3272, 326, 7696, 618, 356, 651, 612, 826, 783, 13, 1119, 561, 11, 1309, 338, 670, 340, 503, 1022, 51363]",0.0,-0.1671457194318675,1.7572815533980584,0.0016677968669682741
29,29,21480,235.44,243.36," you and I, is what I think my mom and dad were saying to each other, or not. They, they,","[51395, 345, 290, 314, 11, 318, 644, 314, 892, 616, 1995, 290, 9955, 547, 2282, 284, 1123, 584, 11, 393, 407, 13, 1119, 11, 484, 11, 51791]",0.0,-0.1671457194318675,1.7572815533980584,0.0016677968669682741
30,30,24480,245.12,253.12," wanted and needed a relationship that was a tidal wave, rocky, right angles, tsunamis.","[50379, 2227, 290, 2622, 257, 2776, 326, 373, 257, 40738, 6769, 11, 26898, 11, 826, 18333, 11, 28798, 321, 271, 13, 50779]",0.0,-0.2016753945299374,1.5142857142857142,0.00037257533404044807
31,31,24480,253.84,260.8," And to this day, in my life with Camilla and I, which I don't, I like a river,","[50815, 843, 284, 428, 1110, 11, 287, 616, 1204, 351, 7298, 5049, 290, 314, 11, 543, 314, 836, 470, 11, 314, 588, 257, 7850, 11, 51163]",0.0,-0.2016753945299374,1.5142857142857142,0.00037257533404044807
32,32,24480,260.8,266.88," have some swerves and some streams and some rapids, but I'm not looking for a tidal wave. My mom's like,","[51163, 423, 617, 1509, 11184, 290, 617, 15190, 290, 617, 4095, 2340, 11, 475, 314, 1101, 407, 2045, 329, 257, 40738, 6769, 13, 2011, 1995, 338, 588, 11, 51467]",0.0,-0.2016753945299374,1.5142857142857142,0.00037257533404044807
33,33,24480,268.96000000000004,272.16, what's all this? Everything's so smooth. Stuff.,"[51571, 644, 338, 477, 428, 30, 11391, 338, 523, 7209, 13, 27864, 13, 51731]",0.0,-0.2016753945299374,1.5142857142857142,0.00037257533404044807
34,34,27216,272.16,279.6," Come on, come on, come on. So she challenges, like, vitality, because that's what my mom needed to","[50363, 7911, 319, 11, 1282, 319, 11, 1282, 319, 13, 1406, 673, 6459, 11, 588, 11, 41687, 11, 780, 326, 338, 644, 616, 1995, 2622, 284, 50735]",0.0,-0.24384144655207998,1.8072916666666667,0.001279757241718471
35,35,27216,279.6,286.24," communicate. I don't think my dad needed it as much. That, the, the, the, the, the, the, the,","[50735, 10996, 13, 314, 836, 470, 892, 616, 9955, 2622, 340, 355, 881, 13, 1320, 11, 262, 11, 262, 11, 262, 11, 262, 11, 262, 11, 262, 11, 262, 11, 51067]",0.0,-0.24384144655207998,1.8072916666666667,0.001279757241718471
36,36,27216,287.12,292.40000000000003," the hard angles, that their relationship, I don't think my dad needed as much as my mom.","[51111, 262, 1327, 18333, 11, 326, 511, 2776, 11, 314, 836, 470, 892, 616, 9955, 2622, 355, 881, 355, 616, 1995, 13, 51375]",0.0,-0.24384144655207998,1.8072916666666667,0.001279757241718471
37,37,27216,293.44000000000005,297.12, But the clashes demonstrated the passion that underlies the love.,"[51427, 887, 262, 21022, 9555, 262, 7506, 326, 739, 13508, 262, 1842, 13, 51611]",0.0,-0.24384144655207998,1.8072916666666667,0.001279757241718471
38,38,29712,297.6,302.88," Yes. And that's, I've, I've always been asked, you know, when I talk about my parents' love","[50387, 3363, 13, 843, 326, 338, 11, 314, 1053, 11, 314, 1053, 1464, 587, 1965, 11, 345, 760, 11, 618, 314, 1561, 546, 616, 3397, 6, 1842, 50651]",0.0,-0.11310381482737933,1.7481751824817517,0.0004905244568362832
39,39,29712,302.88,310.08," relationship, I tell the stories that are actually sometimes quite violent. And there's some good","[50651, 2776, 11, 314, 1560, 262, 3923, 326, 389, 1682, 3360, 2407, 6590, 13, 843, 612, 338, 617, 922, 51011]",0.0,-0.11310381482737933,1.7481751824817517,0.0004905244568362832
40,40,29712,310.08,314.48, stories there. They're beautiful. I think they're beautiful. Yeah. I think they're beautiful too.,"[51011, 3923, 612, 13, 1119, 821, 4950, 13, 314, 892, 484, 821, 4950, 13, 9425, 13, 314, 892, 484, 821, 4950, 1165, 13, 51231]",0.0,-0.11310381482737933,1.7481751824817517,0.0004905244568362832
41,41,29712,314.48,319.2," But I've had people go, well, wait a minute, that was unhealthy. You can't, and I was like, no,","[51231, 887, 314, 1053, 550, 661, 467, 11, 880, 11, 4043, 257, 5664, 11, 326, 373, 27942, 13, 921, 460, 470, 11, 290, 314, 373, 588, 11, 645, 11, 51467]",0.0,-0.11310381482737933,1.7481751824817517,0.0004905244568362832
42,42,29712,319.2,323.76," that's again, back to the beginning, love's messy. And that, what I love about those stories is","[51467, 326, 338, 757, 11, 736, 284, 262, 3726, 11, 1842, 338, 24097, 13, 843, 326, 11, 644, 314, 1842, 546, 883, 3923, 318, 51695]",0.0,-0.11310381482737933,1.7481751824817517,0.0004905244568362832
43,43,32376,324.64,330.24," that's where the love was actually, it was tested. And it could have broke and been over.","[50407, 326, 338, 810, 262, 1842, 373, 1682, 11, 340, 373, 6789, 13, 843, 340, 714, 423, 6265, 290, 587, 625, 13, 50687]",0.0,-0.23801990308259663,1.6172248803827751,8.18592743598856e-05
44,44,32376,330.8,336.96," Yeah. And it never was. Again, to love one in the kitchen floor, the blood's drawn,","[50715, 9425, 13, 843, 340, 1239, 373, 13, 6521, 11, 284, 1842, 530, 287, 262, 9592, 4314, 11, 262, 2910, 338, 7428, 11, 51023]",0.0,-0.23801990308259663,1.6172248803827751,8.18592743598856e-05
45,45,32376,338.32,345.52," knives are pulled, catch up, catch up, saw over. But we make love on the kitchen floor.","[51091, 23110, 389, 5954, 11, 4929, 510, 11, 4929, 510, 11, 2497, 625, 13, 887, 356, 787, 1842, 319, 262, 9592, 4314, 13, 51451]",0.0,-0.23801990308259663,1.6172248803827751,8.18592743598856e-05
46,46,32376,345.52,349.84," And yeah, I mean, come on, beautiful. So as romantic as it gets right there.","[51451, 843, 10194, 11, 314, 1612, 11, 1282, 319, 11, 4950, 13, 1406, 355, 14348, 355, 340, 3011, 826, 612, 13, 51667]",0.0,-0.23801990308259663,1.6172248803827751,8.18592743598856e-05
47,47,34984,349.84,357.67999999999995, Whoa. What's the memory from childhood that helped set you on the trajectory of becoming the,"[50363, 5338, 64, 13, 1867, 338, 262, 4088, 422, 9963, 326, 4193, 900, 345, 319, 262, 22942, 286, 5033, 262, 50755]",0.0,-0.1880971908569336,1.455958549222798,0.005491330754011869
48,48,34984,357.67999999999995,369.52," man you are today? Standing on the corner with Mr. Mayor, the principal of St. Philip's School.","[50755, 582, 345, 389, 1909, 30, 22493, 319, 262, 5228, 351, 1770, 13, 10106, 11, 262, 10033, 286, 520, 13, 14576, 338, 3961, 13, 51347]",0.0,-0.1880971908569336,1.455958549222798,0.005491330754011869
49,49,34984,369.52,377.84," I was in kindergarten. I looked up and there was a cloud in this guy. And I said, Mr. Mayor,","[51347, 314, 373, 287, 38717, 13, 314, 3114, 510, 290, 612, 373, 257, 6279, 287, 428, 3516, 13, 843, 314, 531, 11, 1770, 13, 10106, 11, 51763]",0.0,-0.1880971908569336,1.455958549222798,0.005491330754011869
50,50,37784,378.79999999999995,387.28," is that cloud as big as the world? And he paused for a minute. And he goes, well, yes, it is, Matthew.","[50411, 318, 326, 6279, 355, 1263, 355, 262, 995, 30, 843, 339, 24487, 329, 257, 5664, 13, 843, 339, 2925, 11, 880, 11, 3763, 11, 340, 318, 11, 9308, 13, 50835]",0.0,-0.14894926989520038,1.5454545454545454,0.000403535581426695
51,51,37784,389.2,394.96," Now in my seven year old mind, I went, okay, I can see the outlines of it.","[50931, 2735, 287, 616, 3598, 614, 1468, 2000, 11, 314, 1816, 11, 8788, 11, 314, 460, 766, 262, 27430, 286, 340, 13, 51219]",0.0,-0.14894926989520038,1.5454545454545454,0.000403535581426695
52,52,37784,397.44,404.88," And that must mean it is so far away because if that's as big as the world, I remember it took","[51343, 843, 326, 1276, 1612, 340, 318, 523, 1290, 1497, 780, 611, 326, 338, 355, 1263, 355, 262, 995, 11, 314, 3505, 340, 1718, 51715]",0.0,-0.14894926989520038,1.5454545454545454,0.000403535581426695
53,53,40488,404.96,411.84," 15 hours to drive from, from Longview to Florida last year, you know, and I can't even see that","[50367, 1315, 2250, 284, 3708, 422, 11, 422, 5882, 1177, 284, 4744, 938, 614, 11, 345, 760, 11, 290, 314, 460, 470, 772, 766, 326, 50711]",0.0,-0.14667223014083564,1.592920353982301,0.00043394052772782743
54,54,40488,411.84,421.44," far. So that cloud must be so far off that it's not worth me even considering space, dreams,","[50711, 1290, 13, 1406, 326, 6279, 1276, 307, 523, 1290, 572, 326, 340, 338, 407, 2861, 502, 772, 6402, 2272, 11, 10625, 11, 51191]",0.0,-0.14667223014083564,1.592920353982301,0.00043394052772782743
55,55,40488,422.56,427.6," any of that. I was like, army, I'm looking down, I'm going to put my head to the ground,","[51247, 597, 286, 326, 13, 314, 373, 588, 11, 5428, 11, 314, 1101, 2045, 866, 11, 314, 1101, 1016, 284, 1234, 616, 1182, 284, 262, 2323, 11, 51499]",0.0,-0.14667223014083564,1.592920353982301,0.00043394052772782743
56,56,40488,427.6,430.15999999999997, I'm going to look right in front of me and deal with what's in front of me because,"[51499, 314, 1101, 1016, 284, 804, 826, 287, 2166, 286, 502, 290, 1730, 351, 644, 338, 287, 2166, 286, 502, 780, 51627]",0.0,-0.14667223014083564,1.592920353982301,0.00043394052772782743
57,57,43016,430.72,436.72," dealing with dreams and what's out there and not on this earth that gravity holds down,","[50391, 7219, 351, 10625, 290, 644, 338, 503, 612, 290, 407, 319, 428, 4534, 326, 13522, 6622, 866, 11, 50691]",0.0,-0.1483299498464547,1.6986301369863013,0.00018154684221372008
58,58,43016,436.72,441.68," not worth considering. You never make it. It's not even worth imagining. It's, it's very dust.","[50691, 407, 2861, 6402, 13, 921, 1239, 787, 340, 13, 632, 338, 407, 772, 2861, 34140, 13, 632, 338, 11, 340, 338, 845, 8977, 13, 50939]",0.0,-0.1483299498464547,1.6986301369863013,0.00018154684221372008
59,59,43016,443.76000000000005,452.64000000000004, So I think I got learned a lot of self reliance from that. I think I got to work ethic from that.,"[51043, 1406, 314, 892, 314, 1392, 4499, 257, 1256, 286, 2116, 24126, 422, 326, 13, 314, 892, 314, 1392, 284, 670, 29520, 422, 326, 13, 51487]",0.0,-0.1483299498464547,1.6986301369863013,0.00018154684221372008
60,60,43016,452.64000000000004,459.84000000000003," I think I got a, hey, focus on what's right in front of you. Do the deed. Take care of what","[51487, 314, 892, 314, 1392, 257, 11, 17207, 11, 2962, 319, 644, 338, 826, 287, 2166, 286, 345, 13, 2141, 262, 28637, 13, 7214, 1337, 286, 644, 51847]",0.0,-0.1483299498464547,1.6986301369863013,0.00018154684221372008
61,61,45984,459.84,463.67999999999995, in front of you. One at a time and slowly notch up your way and hopefully there's some,"[50363, 287, 2166, 286, 345, 13, 1881, 379, 257, 640, 290, 6364, 29838, 510, 534, 835, 290, 11481, 612, 338, 617, 50555]",0.0,-0.18146590443400593,1.4973544973544974,0.0003357277309987694
62,62,45984,463.67999999999995,476.15999999999997," ascension to that. And it wasn't until quite a years later, in some ways, decades later that I started to go.","[50555, 10570, 3004, 284, 326, 13, 843, 340, 2492, 470, 1566, 2407, 257, 812, 1568, 11, 287, 617, 2842, 11, 4647, 1568, 326, 314, 2067, 284, 467, 13, 51179]",0.0,-0.18146590443400593,1.4973544973544974,0.0003357277309987694
63,63,45984,477.67999999999995,485.35999999999996," Oh, I can project. I can dream. Why? Because literally the first time I got in a plane","[51255, 3966, 11, 314, 460, 1628, 13, 314, 460, 4320, 13, 4162, 30, 4362, 7360, 262, 717, 640, 314, 1392, 287, 257, 6614, 51639]",0.0,-0.18146590443400593,1.4973544973544974,0.0003357277309987694
64,64,48536,485.92,490.96000000000004," and in 30 seconds, I was in a cloud. I'm like, whoa, we must be going a trillion miles an hour because","[50391, 290, 287, 1542, 4201, 11, 314, 373, 287, 257, 6279, 13, 314, 1101, 588, 11, 508, 64, 11, 356, 1276, 307, 1016, 257, 12989, 4608, 281, 1711, 780, 50643]",0.0,-0.1328204694001571,1.6583333333333334,0.0009744465933181345
65,65,48536,490.96000000000004,495.52000000000004, we're already in that cloud. That was as big as the world that I saw the edge of. And then I,"[50643, 356, 821, 1541, 287, 326, 6279, 13, 1320, 373, 355, 1263, 355, 262, 995, 326, 314, 2497, 262, 5743, 286, 13, 843, 788, 314, 50871]",0.0,-0.1328204694001571,1.6583333333333334,0.0009744465933181345
66,66,48536,495.52000000000004,503.04," grew and learned enough to go, well, that's not true. Train planes don't go that fast. Oh, what Mr.","[50871, 6348, 290, 4499, 1576, 284, 467, 11, 880, 11, 326, 338, 407, 2081, 13, 16835, 13016, 836, 470, 467, 326, 3049, 13, 3966, 11, 644, 1770, 13, 51247]",0.0,-0.1328204694001571,1.6583333333333334,0.0009744465933181345
67,67,48536,503.04,508.40000000000003, Mayor said wasn't really true. That cloud is not as big as the world. And it's not near as far away as,"[51247, 10106, 531, 2492, 470, 1107, 2081, 13, 1320, 6279, 318, 407, 355, 1263, 355, 262, 995, 13, 843, 340, 338, 407, 1474, 355, 1290, 1497, 355, 51515]",0.0,-0.1328204694001571,1.6583333333333334,0.0009744465933181345
68,68,50840,508.4,517.68, I thought. But I'm glad he lied to me. What do you think about that? That tension of a way of,"[50363, 314, 1807, 13, 887, 314, 1101, 9675, 339, 19837, 284, 502, 13, 1867, 466, 345, 892, 546, 326, 30, 1320, 12097, 286, 257, 835, 286, 50827]",0.0,-0.21848080158233643,1.4345549738219896,0.011835682205855846
69,69,50840,517.68,525.12," living life between being a dreamer and a pragmatist? Yeah, which is a better way. The","[50827, 2877, 1204, 1022, 852, 257, 4320, 263, 290, 257, 23864, 6759, 396, 30, 9425, 11, 543, 318, 257, 1365, 835, 13, 383, 51199]",0.0,-0.21848080158233643,1.4345549738219896,0.011835682205855846
70,70,50840,526.48,534.8," Donny holds the the rest of the two of them. I mean, I can't be present unless I got planned.","[51267, 2094, 3281, 6622, 262, 262, 1334, 286, 262, 734, 286, 606, 13, 314, 1612, 11, 314, 460, 470, 307, 1944, 4556, 314, 1392, 6027, 13, 51683]",0.0,-0.21848080158233643,1.4345549738219896,0.011835682205855846
71,71,53480,535.68,544.56," I want to want to have a big picture in mind, but I got to go a day to time. I like to write the headline or have a I think we need to have a North Star.","[50407, 314, 765, 284, 765, 284, 423, 257, 1263, 4286, 287, 2000, 11, 475, 314, 1392, 284, 467, 257, 1110, 284, 640, 13, 314, 588, 284, 3551, 262, 16534, 393, 423, 257, 314, 892, 356, 761, 284, 423, 257, 2258, 2907, 13, 50851]",0.0,-0.23751693643549437,1.588235294117647,0.00436269398778677
72,72,53480,546.0,552.88," Something looked forward to. But we all know that if we're staring at it, we're tripping on the way.","[50923, 13742, 3114, 2651, 284, 13, 887, 356, 477, 760, 326, 611, 356, 821, 16143, 379, 340, 11, 356, 821, 1333, 2105, 319, 262, 835, 13, 51267]",0.0,-0.23751693643549437,1.588235294117647,0.00436269398778677
73,73,53480,554.0,558.4799999999999," If we're just, you know, the old you read the Hallmark cards, which I","[51323, 1002, 356, 821, 655, 11, 345, 760, 11, 262, 1468, 345, 1100, 262, 4789, 4102, 4116, 11, 543, 314, 51547]",0.0,-0.23751693643549437,1.588235294117647,0.00436269398778677
74,74,55848,559.28,566.96," Earth me, you know, dream it, you can do it. I think that's a half-ass horrible thing to tell somebody.","[50403, 3668, 502, 11, 345, 760, 11, 4320, 340, 11, 345, 460, 466, 340, 13, 314, 892, 326, 338, 257, 2063, 12, 562, 12361, 1517, 284, 1560, 8276, 13, 50787]",0.0,-0.23028024352423035,1.5764192139737991,0.0008481262484565377
75,75,55848,568.08,575.6800000000001," Yeah, you know, because in you talk and then on the other side, you have things like, you know, people say hope means nothing.","[50843, 9425, 11, 345, 760, 11, 780, 287, 345, 1561, 290, 788, 319, 262, 584, 1735, 11, 345, 423, 1243, 588, 11, 345, 760, 11, 661, 910, 2911, 1724, 2147, 13, 51223]",0.0,-0.23028024352423035,1.5764192139737991,0.0008481262484565377
76,76,55848,575.6800000000001,584.32," Well, yes, it does. That's the dream. You just don't stop there. It's not a period after that word. Now what do we do practically?","[51223, 3894, 11, 3763, 11, 340, 857, 13, 1320, 338, 262, 4320, 13, 921, 655, 836, 470, 2245, 612, 13, 632, 338, 407, 257, 2278, 706, 326, 1573, 13, 2735, 644, 466, 356, 466, 14547, 30, 51655]",0.0,-0.23028024352423035,1.5764192139737991,0.0008481262484565377
77,77,58432,585.2,590.32, And I think that constant tension when that tension to dance is when it's beautiful.,"[50407, 843, 314, 892, 326, 6937, 12097, 618, 326, 12097, 284, 9280, 318, 618, 340, 338, 4950, 13, 50663]",0.0,-0.285540120942252,1.6722689075630253,0.0014577737310901284
78,78,58432,590.88,598.0," There's an osmo, but to see those as contradictions, I think is where we've fallen short. So I don't, I want on their own.","[50691, 1318, 338, 281, 267, 5796, 78, 11, 475, 284, 766, 883, 355, 32962, 11, 314, 892, 318, 810, 356, 1053, 9292, 1790, 13, 1406, 314, 836, 470, 11, 314, 765, 319, 511, 898, 13, 51047]",0.0,-0.285540120942252,1.6722689075630253,0.0014577737310901284
79,79,58432,598.88,600.88, If we silo the two.,"[51091, 1002, 356, 3313, 78, 262, 734, 13, 51191]",0.0,-0.285540120942252,1.6722689075630253,0.0014577737310901284
80,80,58432,603.12,605.7600000000001," Oh, if you silo the two, I guess the","[51303, 3966, 11, 611, 345, 3313, 78, 262, 734, 11, 314, 4724, 262, 51435]",0.0,-0.285540120942252,1.6722689075630253,0.0014577737310901284
81,81,58432,606.32,611.7600000000001, The pragmatics the one to go with because they should get something number if you only silo the dream and don't do anything about it.,"[51463, 383, 23864, 6759, 873, 262, 530, 284, 467, 351, 780, 484, 815, 651, 1223, 1271, 611, 345, 691, 3313, 78, 262, 4320, 290, 836, 470, 466, 1997, 546, 340, 13, 51735]",0.0,-0.285540120942252,1.6722689075630253,0.0014577737310901284
82,82,61176,611.76,616.72, That's you're kind of living in an illusion and kind of living in a virtual reality.,"[50363, 1320, 338, 345, 821, 1611, 286, 2877, 287, 281, 17878, 290, 1611, 286, 2877, 287, 257, 7166, 3950, 13, 50611]",0.0,-0.18484887370356806,1.7777777777777777,0.0007447656826116145
83,83,61176,617.2,620.88," Yeah, it's tricky. Even the people you love can sometimes suffocate the dream,","[50635, 9425, 11, 340, 338, 17198, 13, 3412, 262, 661, 345, 1842, 460, 3360, 3027, 13369, 262, 4320, 11, 50819]",0.0,-0.18484887370356806,1.7777777777777777,0.0007447656826116145
84,84,61176,621.68,623.68, can,"[50859, 460, 50959]",0.0,-0.18484887370356806,1.7777777777777777,0.0007447656826116145
85,85,61176,624.16,628.24, Make you believe that it's not possible. It feels like a lot of parents kind of,"[50983, 6889, 345, 1975, 326, 340, 338, 407, 1744, 13, 632, 5300, 588, 257, 1256, 286, 3397, 1611, 286, 51187]",0.0,-0.18484887370356806,1.7777777777777777,0.0007447656826116145
