,id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob
10,10,2728,39.68,42.760000000000005, Andrew flew down to Austin just to wish me a happy birthday.,"[50983, 6858, 13112, 866, 284, 9533, 655, 284, 4601, 502, 257, 3772, 10955, 13, 51137]",0.0,-0.25078526982721294,1.6088560885608856,0.059903498739004135
11,11,2728,42.760000000000005,45.32, And we decided to do a podcast last second.,"[51137, 843, 356, 3066, 284, 466, 257, 9905, 938, 1218, 13, 51265]",0.0,-0.25078526982721294,1.6088560885608856,0.059903498739004135
12,12,2728,45.32,51.0, We literally talked for hours beforehand and a long time after late into the night.,"[51265, 775, 7360, 6619, 329, 2250, 27091, 290, 257, 890, 640, 706, 2739, 656, 262, 1755, 13, 51549]",0.0,-0.25078526982721294,1.6088560885608856,0.059903498739004135
13,13,2728,51.0,55.480000000000004," He's one of my favorite human beings, brilliant scientists, incredible teacher,","[51549, 679, 338, 530, 286, 616, 4004, 1692, 9791, 11, 10457, 5519, 11, 8082, 4701, 11, 51773]",0.0,-0.25078526982721294,1.6088560885608856,0.059903498739004135
14,14,5548,55.63999999999999,58.0, and a loyal friend.,"[50371, 290, 257, 9112, 1545, 13, 50489]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
15,15,5548,58.0,59.599999999999994, I'm grateful for Andrew.,"[50489, 314, 1101, 14066, 329, 6858, 13, 50569]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
16,16,5548,59.599999999999994,65.8," I'm grateful for good friends, for all the support and love I've gotten over the past few years.","[50569, 314, 1101, 14066, 329, 922, 2460, 11, 329, 477, 262, 1104, 290, 1842, 314, 1053, 7891, 625, 262, 1613, 1178, 812, 13, 50879]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
17,17,5548,65.8,68.8, I'm truly grateful for this life.,"[50879, 314, 1101, 4988, 14066, 329, 428, 1204, 13, 51029]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
18,18,5548,68.8,74.52," For the years, the days, the minutes, the seconds I've gotten to live on this beautiful earth of ours.","[51029, 1114, 262, 812, 11, 262, 1528, 11, 262, 2431, 11, 262, 4201, 314, 1053, 7891, 284, 2107, 319, 428, 4950, 4534, 286, 16903, 13, 51315]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
19,19,5548,74.52,77.36, I really don't want to leave just yet.,"[51315, 314, 1107, 836, 470, 765, 284, 2666, 655, 1865, 13, 51457]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
20,20,5548,77.36,80.67999999999999, I think I'd really like to stick around.,"[51457, 314, 892, 314, 1549, 1107, 588, 284, 4859, 1088, 13, 51623]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
21,21,5548,81.67999999999999,83.08, I love you all.,"[51673, 314, 1842, 345, 477, 13, 51743]",0.0,-0.28169481842606153,1.7641509433962264,0.08341363817453384
22,22,8308,83.96,86.12, This is the Lex Friedman podcast.,"[50407, 770, 318, 262, 17210, 25865, 9905, 13, 50515]",0.0,-0.26778925789727104,1.6163793103448276,0.00991174578666687
23,23,8308,86.12,90.16," And now, dear friends, here's Andrew Heberman.","[50515, 843, 783, 11, 13674, 2460, 11, 994, 338, 6858, 679, 527, 805, 13, 50717]",0.0,-0.26778925789727104,1.6163793103448276,0.00991174578666687
24,24,8308,91.44,94.48, Trying to run a little bit more.,"[50781, 31165, 284, 1057, 257, 1310, 1643, 517, 13, 50933]",0.0,-0.26778925789727104,1.6163793103448276,0.00991174578666687
25,25,8308,94.52,95.6, I lose the weight.,"[50935, 314, 4425, 262, 3463, 13, 50989]",0.0,-0.26778925789727104,1.6163793103448276,0.00991174578666687
26,26,8308,95.6,99.12," I'm not trying to lose weight, but I always do the same fitness routine.","[50989, 314, 1101, 407, 2111, 284, 4425, 3463, 11, 475, 314, 1464, 466, 262, 976, 13547, 8027, 13, 51165]",0.0,-0.26778925789727104,1.6163793103448276,0.00991174578666687
27,27,8308,99.12,105.16," After like 30 years, basically lift three days a week, run three days a week.","[51165, 2293, 588, 1542, 812, 11, 6209, 10303, 1115, 1528, 257, 1285, 11, 1057, 1115, 1528, 257, 1285, 13, 51467]",0.0,-0.26778925789727104,1.6163793103448276,0.00991174578666687
28,28,8308,105.28,108.92," But one of the runs is long run, one of them is medium, one of them is a sprint type thing.","[51473, 887, 530, 286, 262, 4539, 318, 890, 1057, 11, 530, 286, 606, 318, 7090, 11, 530, 286, 606, 318, 257, 18553, 2099, 1517, 13, 51655]",0.0,-0.26778925789727104,1.6163793103448276,0.00991174578666687
29,29,10892,108.92,115.16, So what I've decided to do this year was just extend the duration of the long run.,"[50363, 1406, 644, 314, 1053, 3066, 284, 466, 428, 614, 373, 655, 9117, 262, 9478, 286, 262, 890, 1057, 13, 50675]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
30,30,10892,115.56,118.56, And I like being a mobile.,"[50695, 843, 314, 588, 852, 257, 5175, 13, 50845]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
31,31,10892,119.08,122.16, I never want to be so heavy that I can't move.,"[50871, 314, 1239, 765, 284, 307, 523, 4334, 326, 314, 460, 470, 1445, 13, 51025]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
32,32,10892,122.6,125.6, Like I want to be able to go out and run 10 miles of I have to.,"[51047, 4525, 314, 765, 284, 307, 1498, 284, 467, 503, 290, 1057, 838, 4608, 286, 314, 423, 284, 13, 51197]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
33,33,10892,125.6,127.44, So sometimes I do.,"[51197, 1406, 3360, 314, 466, 13, 51289]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
34,34,10892,127.56,129.56, And I want to be able to sprint if I have to.,"[51295, 843, 314, 765, 284, 307, 1498, 284, 18553, 611, 314, 423, 284, 13, 51395]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
35,35,10892,129.56,130.6, So sometimes I do.,"[51395, 1406, 3360, 314, 466, 13, 51447]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
36,36,10892,130.6,134.72, And lifting in objects feels good.,"[51447, 843, 16842, 287, 5563, 5300, 922, 13, 51653]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
37,37,10892,134.72,137.88, It feels good to train like a lazy bear and just lift heavy objects.,"[51653, 632, 5300, 922, 284, 4512, 588, 257, 16931, 6842, 290, 655, 10303, 4334, 5563, 13, 51811]",0.0,-0.21189486394163037,1.7739130434782608,0.012128261849284172
38,38,13788,137.88,141.4, But I've also started training with lighter weights and higher repetitions and,"[50363, 887, 314, 1053, 635, 2067, 3047, 351, 14871, 19590, 290, 2440, 46152, 1756, 290, 50539]",0.0,-0.21617412567138672,1.8620689655172413,0.0006357370875775814
39,39,13788,143.07999999999998,146.88, for three month cycles and it gives your joints a rest and.,"[50623, 329, 1115, 1227, 16006, 290, 340, 3607, 534, 24039, 257, 1334, 290, 13, 50813]",0.0,-0.21617412567138672,1.8620689655172413,0.0006357370875775814
40,40,13788,147.4,151.12," Yeah, so probably, you know, it I think it also is interesting to see how training","[50839, 9425, 11, 523, 2192, 11, 345, 760, 11, 340, 314, 892, 340, 635, 318, 3499, 284, 766, 703, 3047, 51025]",0.0,-0.21617412567138672,1.8620689655172413,0.0006357370875775814
41,41,13788,151.12,153.12, differently changes your cognition.,"[51025, 10338, 2458, 534, 31119, 13, 51125]",0.0,-0.21617412567138672,1.8620689655172413,0.0006357370875775814
42,42,13788,153.6,157.07999999999998," That's probably hormone related, you know, that hormones downstream of training heavy","[51149, 1320, 338, 2192, 17770, 3519, 11, 345, 760, 11, 326, 21311, 33218, 286, 3047, 4334, 51323]",0.0,-0.21617412567138672,1.8620689655172413,0.0006357370875775814
43,43,13788,157.07999999999998,159.35999999999999, versus hormones downstream of training a little bit lighter.,"[51323, 9051, 21311, 33218, 286, 3047, 257, 1310, 1643, 14871, 13, 51437]",0.0,-0.21617412567138672,1.8620689655172413,0.0006357370875775814
44,44,13788,160.76,165.8, I think my cognition is better when I'm doing more cardio and when the repetition,"[51507, 314, 892, 616, 31119, 318, 1365, 618, 314, 1101, 1804, 517, 47926, 290, 618, 262, 29693, 51759]",0.0,-0.21617412567138672,1.8620689655172413,0.0006357370875775814
45,45,16580,165.8,171.28," ranges are a little bit higher, which is not to say that people who lift heavy are dumb.","[50363, 16069, 389, 257, 1310, 1643, 2440, 11, 543, 318, 407, 284, 910, 326, 661, 508, 10303, 4334, 389, 13526, 13, 50637]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
46,46,16580,172.28,175.08, But there is a because there's real value in lifting heavy.,"[50687, 887, 612, 318, 257, 780, 612, 338, 1103, 1988, 287, 16842, 4334, 13, 50827]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
47,47,16580,175.16000000000003,177.24, There's a lot of angry people listening to this right now.,"[50831, 1318, 338, 257, 1256, 286, 7954, 661, 8680, 284, 428, 826, 783, 13, 50935]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
48,48,16580,177.24,181.88000000000002," No, no, no, but lifting heavy and then taking three to five minutes rest is far","[50935, 1400, 11, 645, 11, 645, 11, 475, 16842, 4334, 290, 788, 2263, 1115, 284, 1936, 2431, 1334, 318, 1290, 51167]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
49,49,16580,181.88000000000002,187.76000000000002, in a way a different challenge than running hard for 90 minutes.,"[51167, 287, 257, 835, 257, 1180, 4427, 621, 2491, 1327, 329, 4101, 2431, 13, 51461]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
50,50,16580,188.64000000000001,189.56, That's a tough thing.,"[51505, 1320, 338, 257, 5802, 1517, 13, 51551]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
51,51,16580,189.56,192.28," Just like getting in an ice bath, people say, oh, well, how is that any different","[51551, 2329, 588, 1972, 287, 281, 4771, 7837, 11, 661, 910, 11, 11752, 11, 880, 11, 703, 318, 326, 597, 1180, 51687]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
52,52,16580,192.28,193.04000000000002, than working out?,"[51687, 621, 1762, 503, 30, 51725]",0.0,-0.17467748551141649,1.6989247311827957,0.004477024544030428
53,53,19304,194.0,198.6," Well, there are a lot of differences, but one of them is that it's very acute stress","[50411, 3894, 11, 612, 389, 257, 1256, 286, 5400, 11, 475, 530, 286, 606, 318, 326, 340, 338, 845, 14352, 5503, 50641]",0.0,-0.17647304366120195,1.626923076923077,0.0032600786071270704
54,54,19304,198.6,200.44, within one second year stressed.,"[50641, 1626, 530, 1218, 614, 15033, 13, 50733]",0.0,-0.17647304366120195,1.626923076923077,0.0032600786071270704
55,55,19304,200.95999999999998,206.2, So I think subjecting the body to a bunch of different types of stressors in space,"[50759, 1406, 314, 892, 2426, 278, 262, 1767, 284, 257, 7684, 286, 1180, 3858, 286, 5503, 669, 287, 2272, 51021]",0.0,-0.17647304366120195,1.626923076923077,0.0032600786071270704
56,56,19304,206.2,208.0, and time is really valuable.,"[51021, 290, 640, 318, 1107, 8119, 13, 51111]",0.0,-0.17647304366120195,1.626923076923077,0.0032600786071270704
57,57,19304,208.0,210.68," So yeah, I've been playing with the variables in a pretty systematic way.","[51111, 1406, 10194, 11, 314, 1053, 587, 2712, 351, 262, 9633, 287, 257, 2495, 17895, 835, 13, 51245]",0.0,-0.17647304366120195,1.626923076923077,0.0032600786071270704
58,58,19304,210.79999999999998,217.68," Well, I like long and slow for, like you said, the impact that has on my cognition.","[51251, 3894, 11, 314, 588, 890, 290, 3105, 329, 11, 588, 345, 531, 11, 262, 2928, 326, 468, 319, 616, 31119, 13, 51595]",0.0,-0.17647304366120195,1.626923076923077,0.0032600786071270704
59,59,19304,217.72,220.6," Yeah, it it the wordlessness of it.","[51597, 9425, 11, 340, 340, 262, 1573, 17587, 286, 340, 13, 51741]",0.0,-0.17647304366120195,1.626923076923077,0.0032600786071270704
60,60,22060,221.44,226.48, The way it puts you in a the way it seems to clean out the clutter.,"[50405, 383, 835, 340, 7584, 345, 287, 257, 262, 835, 340, 2331, 284, 3424, 503, 262, 45343, 13, 50657]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
61,61,22060,227.24,233.64," You know, it can take away that hyper focus and put you more in a relaxed focus for sure.","[50695, 921, 760, 11, 340, 460, 1011, 1497, 326, 8718, 2962, 290, 1234, 345, 517, 287, 257, 18397, 2962, 329, 1654, 13, 51015]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
62,62,22060,233.79999999999998,237.72," Well, for me, it brings the clutter to the surface at first, like all these thoughts","[51023, 3894, 11, 329, 502, 11, 340, 6774, 262, 45343, 284, 262, 4417, 379, 717, 11, 588, 477, 777, 6066, 51219]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
63,63,22060,237.95999999999998,239.64, come in there and then they dissipate.,"[51231, 1282, 287, 612, 290, 788, 484, 32008, 378, 13, 51315]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
64,64,22060,239.84,242.51999999999998," You know, I've been because I got knee bar pretty hard.","[51325, 921, 760, 11, 314, 1053, 587, 780, 314, 1392, 10329, 2318, 2495, 1327, 13, 51459]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
65,65,22060,242.51999999999998,244.12, That's when somebody tries to break your knee.,"[51459, 1320, 338, 618, 8276, 8404, 284, 2270, 534, 10329, 13, 51539]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
66,66,22060,244.12,245.16," I was just like, what's a knee bar?","[51539, 314, 373, 655, 588, 11, 644, 338, 257, 10329, 2318, 30, 51591]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
67,67,22060,245.2,246.35999999999999, They try and break your knee.,"[51593, 1119, 1949, 290, 2270, 534, 10329, 13, 51651]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
68,68,22060,246.44,247.51999999999998," Oh, yeah, I see tap.","[51655, 3966, 11, 10194, 11, 314, 766, 9814, 13, 51709]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
69,69,22060,247.51999999999998,248.79999999999998," So they yeah, yeah, yeah.","[51709, 1406, 484, 10194, 11, 10194, 11, 10194, 13, 51773]",0.0,-0.26751199487137467,1.7686832740213523,0.004896689672023058
70,70,24880,248.8,251.76000000000002," So it's, you know, hyper extend the knee that direction.","[50363, 1406, 340, 338, 11, 345, 760, 11, 8718, 9117, 262, 10329, 326, 4571, 13, 50511]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
71,71,24880,251.76000000000002,253.0, The guy knee bar pretty hard.,"[50511, 383, 3516, 10329, 2318, 2495, 1327, 13, 50573]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
72,72,24880,253.20000000000002,257.36," So in ways I don't understand, it kind of hurts to run.","[50583, 1406, 287, 2842, 314, 836, 470, 1833, 11, 340, 1611, 286, 20406, 284, 1057, 13, 50791]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
73,73,24880,257.76,259.68, I don't understand what's happening behind there.,"[50811, 314, 836, 470, 1833, 644, 338, 5836, 2157, 612, 13, 50907]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
74,74,24880,259.68,260.88, I need to investigate this.,"[50907, 314, 761, 284, 9161, 428, 13, 50967]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
75,75,24880,262.12,266.76," It basically this, the hamstring flex, like curling your leg hurts a little bit.","[51029, 632, 6209, 428, 11, 262, 36744, 7059, 11, 588, 1090, 1359, 534, 1232, 20406, 257, 1310, 1643, 13, 51261]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
76,76,24880,266.92,274.36," OK, and that results in this weird doll, but sometimes extremely sharp pain in the back of the knee.","[51269, 7477, 11, 290, 326, 2482, 287, 428, 7650, 3654, 11, 475, 3360, 4457, 7786, 2356, 287, 262, 736, 286, 262, 10329, 13, 51641]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
77,77,24880,274.40000000000003,278.28000000000003," So I'm I'm working to this anyway, but walking doesn't hurt.","[51643, 1406, 314, 1101, 314, 1101, 1762, 284, 428, 6949, 11, 475, 6155, 1595, 470, 5938, 13, 51837]",0.0,-0.23121134440104166,1.6476868327402134,0.0010755821131169796
78,78,27828,278.28,283.88," So I've been playing around with walking recently, like for two hours and thinking,","[50363, 1406, 314, 1053, 587, 2712, 1088, 351, 6155, 2904, 11, 588, 329, 734, 2250, 290, 3612, 11, 50643]",0.0,-0.16233661687262704,1.7209302325581395,0.0004794599663000554
79,79,27828,284.32,290.2, because I know a lot of like smart people throughout history have walked and thought,"[50665, 780, 314, 760, 257, 1256, 286, 588, 4451, 661, 3690, 2106, 423, 6807, 290, 1807, 50959]",0.0,-0.16233661687262704,1.7209302325581395,0.0004794599663000554
80,80,27828,290.79999999999995,294.47999999999996," and you have to like, you know, play with things that have worked for others,","[50989, 290, 345, 423, 284, 588, 11, 345, 760, 11, 711, 351, 1243, 326, 423, 3111, 329, 1854, 11, 51173]",0.0,-0.16233661687262704,1.7209302325581395,0.0004794599663000554
81,81,27828,294.64,301.23999999999995," not just to exercise, but to like integrate this very light kind of prolonged exercise","[51181, 407, 655, 284, 5517, 11, 475, 284, 588, 19386, 428, 845, 1657, 1611, 286, 20573, 5517, 51511]",0.0,-0.16233661687262704,1.7209302325581395,0.0004794599663000554
82,82,27828,301.64,302.96, into a productive life.,"[51531, 656, 257, 12973, 1204, 13, 51597]",0.0,-0.16233661687262704,1.7209302325581395,0.0004794599663000554
83,83,27828,302.96,304.91999999999996, So they do all their thinking while they walk.,"[51597, 1406, 484, 466, 477, 511, 3612, 981, 484, 2513, 13, 51695]",0.0,-0.16233661687262704,1.7209302325581395,0.0004794599663000554
84,84,27828,304.91999999999996,306.88, It's like a meditative type of walking.,"[51695, 632, 338, 588, 257, 1117, 12464, 2099, 286, 6155, 13, 51793]",0.0,-0.16233661687262704,1.7209302325581395,0.0004794599663000554
85,85,30688,307.12,308.44, And it's it's really interesting.,"[50375, 843, 340, 338, 340, 338, 1107, 3499, 13, 50441]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
86,86,30688,308.44,309.76, It's it really works.,"[50441, 632, 338, 340, 1107, 2499, 13, 50507]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
87,87,30688,309.88,315.12," Yeah, the the practice I've been doing a lot more of lately as I walk while reading a book","[50513, 9425, 11, 262, 262, 3357, 314, 1053, 587, 1804, 257, 1256, 517, 286, 16537, 355, 314, 2513, 981, 3555, 257, 1492, 50775]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
88,88,30688,315.36,317.96," in the yard, I'll just pace back and forth or walk in a circle.","[50787, 287, 262, 12699, 11, 314, 1183, 655, 8761, 736, 290, 6071, 393, 2513, 287, 257, 9197, 13, 50917]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
89,89,30688,318.15999999999997,320.64," Audio book or you know, hard, hard, hard copy.","[50927, 13491, 1492, 393, 345, 760, 11, 1327, 11, 1327, 11, 1327, 4866, 13, 51051]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
90,90,30688,320.64,321.48, We just hold.,"[51051, 775, 655, 1745, 13, 51093]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
91,91,30688,321.48,323.28, I hold the book and I'm walking and I'm reading.,"[51093, 314, 1745, 262, 1492, 290, 314, 1101, 6155, 290, 314, 1101, 3555, 13, 51183]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
92,92,30688,323.28,325.08, Yeah. And I usually have a pen and I'm underlining.,"[51183, 9425, 13, 843, 314, 3221, 423, 257, 3112, 290, 314, 1101, 739, 21310, 13, 51273]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
93,93,30688,325.08,328.24," I have this whole system like underlining stars, exclamation points,","[51273, 314, 423, 428, 2187, 1080, 588, 739, 21310, 5788, 11, 409, 20931, 2173, 11, 51431]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
94,94,30688,328.24,330.32," goes back to University of what things that will go back to,","[51431, 2925, 736, 284, 2059, 286, 644, 1243, 326, 481, 467, 736, 284, 11, 51535]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
95,95,30688,331.15999999999997,333.56, which things I export to notes and that kind of thing.,"[51577, 543, 1243, 314, 10784, 284, 4710, 290, 326, 1611, 286, 1517, 13, 51697]",0.0,-0.2819353019666372,1.7967741935483872,0.001145934103988111
96,96,33356,334.08,338.36," But from the beginning, when I opened my lab at that time in San Diego,","[50389, 887, 422, 262, 3726, 11, 618, 314, 4721, 616, 2248, 379, 326, 640, 287, 2986, 9500, 11, 50603]",0.0,-0.18529952285636184,1.5392491467576792,0.0011044571874663234
97,97,33356,338.36,343.08," before I moved back to Stanford, I would have meetings with my students or","[50603, 878, 314, 3888, 736, 284, 13863, 11, 314, 561, 423, 8292, 351, 616, 2444, 393, 50839]",0.0,-0.18529952285636184,1.5392491467576792,0.0011044571874663234
98,98,33356,343.08,346.0, postdocs by just walking in the field behind the lab.,"[50839, 1281, 31628, 416, 655, 6155, 287, 262, 2214, 2157, 262, 2248, 13, 50985]",0.0,-0.18529952285636184,1.5392491467576792,0.0011044571874663234
99,99,33356,347.64,353.0," You know, and I'd bring my bulldog Costello bulldog master at the time.","[51067, 921, 760, 11, 290, 314, 1549, 2222, 616, 6473, 9703, 6446, 11109, 6473, 9703, 4958, 379, 262, 640, 13, 51335]",0.0,-0.18529952285636184,1.5392491467576792,0.0011044571874663234
100,100,33356,353.0,354.36, And he was a slow walker.,"[51335, 843, 339, 373, 257, 3105, 2513, 263, 13, 51403]",0.0,-0.18529952285636184,1.5392491467576792,0.0011044571874663234
101,101,33356,354.6,358.36," So these were slow walks, but I can think much more clearly that way.","[51415, 1406, 777, 547, 3105, 11114, 11, 475, 314, 460, 892, 881, 517, 4084, 326, 835, 13, 51603]",0.0,-0.18529952285636184,1.5392491467576792,0.0011044571874663234
102,102,33356,358.68,363.2," There's a Nobel Prize winning professor at Columbia University School of Medicine,","[51619, 1318, 338, 257, 20715, 15895, 5442, 6240, 379, 9309, 2059, 3961, 286, 11558, 11, 51845]",0.0,-0.18529952285636184,1.5392491467576792,0.0011044571874663234
103,103,36320,363.2,367.56," Richard Axel, the one that Nobel Prize, co-one, Nobel Prize with Linda Buck for","[50363, 6219, 42575, 11, 262, 530, 326, 20715, 15895, 11, 763, 12, 505, 11, 20715, 15895, 351, 21776, 13452, 329, 50581]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
104,104,36320,367.56,369.52, the discovery of the molecular basis of olfaction.,"[50581, 262, 9412, 286, 262, 18955, 4308, 286, 267, 1652, 2673, 13, 50679]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
105,105,36320,369.52,372.76, And he walks in voice dictates his papers.,"[50679, 843, 339, 11114, 287, 3809, 35054, 465, 9473, 13, 50841]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
106,106,36320,373.28,376.88," And now with Rev or these other, maybe there are better ones than Rev,","[50867, 843, 783, 351, 5416, 393, 777, 584, 11, 3863, 612, 389, 1365, 3392, 621, 5416, 11, 51047]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
107,107,36320,377.15999999999997,381.12, where you can convert audio files into text very quickly and then edit from there.,"[51061, 810, 345, 460, 10385, 6597, 3696, 656, 2420, 845, 2952, 290, 788, 4370, 422, 612, 13, 51259]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
108,108,36320,381.32,385.71999999999997, So I will often voice dictate first drafts and things like that.,"[51269, 1406, 314, 481, 1690, 3809, 27861, 717, 30247, 290, 1243, 588, 326, 13, 51489]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
109,109,36320,386.2,391.08," And I totally agree on the long runs, the walks, the integrating that with cognitive","[51513, 843, 314, 6635, 4236, 319, 262, 890, 4539, 11, 262, 11114, 11, 262, 32029, 326, 351, 10870, 51757]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
110,110,36320,391.08,392.36, work harder to do with sprints.,"[51757, 670, 7069, 284, 466, 351, 18553, 82, 13, 51821]",0.0,-0.21140393756684803,1.691029900332226,0.003256577532738447
111,111,39320,393.44,396.44," And then the gym, you know, are you weight train?","[50375, 843, 788, 262, 11550, 11, 345, 760, 11, 389, 345, 3463, 4512, 30, 50525]",0.0,-0.2835258483886719,1.6233333333333333,0.0014070350443944335
112,112,39320,396.47999999999996,399.32, You just seem naturally strong and like thicker jointed.,"[50527, 921, 655, 1283, 8752, 1913, 290, 588, 29175, 6466, 276, 13, 50669]",0.0,-0.2835258483886719,1.6233333333333333,0.0014070350443944335
113,113,39320,400.15999999999997,400.71999999999997, It's true.,"[50711, 632, 338, 2081, 13, 50739]",0.0,-0.2835258483886719,1.6233333333333333,0.0014070350443944335
114,114,39320,400.71999999999997,401.03999999999996, Yeah.,"[50739, 9425, 13, 50755]",0.0,-0.2835258483886719,1.6233333333333333,0.0014070350443944335
115,115,39320,401.03999999999996,401.32, True.,"[50755, 6407, 13, 50769]",0.0,-0.2835258483886719,1.6233333333333333,0.0014070350443944335
