,id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob
23,23,5584,70.92,71.88, It's definitely changed.,"[51117, 632, 338, 4753, 3421, 13, 51165]",0.0,-0.19121099618765025,1.7244094488188977,0.09863674640655518
24,24,5584,71.88,75.28," I actually, I kind of learned a lot about the voice","[51165, 314, 1682, 11, 314, 1611, 286, 4499, 257, 1256, 546, 262, 3809, 51335]",0.0,-0.19121099618765025,1.7244094488188977,0.09863674640655518
25,25,5584,75.28,79.36, and how our experiences affect our voice.,"[51335, 290, 703, 674, 6461, 2689, 674, 3809, 13, 51539]",0.0,-0.19121099618765025,1.7244094488188977,0.09863674640655518
26,26,5584,79.36,82.12, I had a surgery in November on my voice.,"[51539, 314, 550, 257, 8185, 287, 3389, 319, 616, 3809, 13, 51677]",0.0,-0.19121099618765025,1.7244094488188977,0.09863674640655518
27,27,5584,82.12,84.36," I had something called Reiki Zadima,","[51677, 314, 550, 1223, 1444, 797, 5580, 1168, 324, 8083, 11, 51789]",0.0,-0.19121099618765025,1.7244094488188977,0.09863674640655518
28,28,8436,84.36,87.2," which when my doctor told me about it,","[50363, 543, 618, 616, 6253, 1297, 502, 546, 340, 11, 50505]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
29,29,8436,87.2,89.44," he said, no one shy ever has this.","[50505, 339, 531, 11, 645, 530, 15800, 1683, 468, 428, 13, 50617]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
30,30,8436,89.44,91.36, This is for abuse of the voice.,"[50617, 770, 318, 329, 5076, 286, 262, 3809, 13, 50713]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
31,31,8436,91.36,93.84, This is for people that talk way too fucking much.,"[50713, 770, 318, 329, 661, 326, 1561, 835, 1165, 9372, 881, 13, 50837]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
32,32,8436,93.84,96.2," And usually, this happens when you're like","[50837, 843, 3221, 11, 428, 4325, 618, 345, 821, 588, 50955]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
33,33,8436,96.2,97.6," in your 60s or 70s, a couple of times.","[50955, 287, 534, 3126, 82, 393, 4317, 82, 11, 257, 3155, 286, 1661, 13, 51025]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
34,34,8436,97.6,99.44, How do I not have that?,"[51025, 1374, 466, 314, 407, 423, 326, 30, 51117]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
35,35,8436,99.44,100.44, I don't know.,"[51117, 314, 836, 470, 760, 13, 51167]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
36,36,8436,100.44,101.28, I don't know.,"[51167, 314, 836, 470, 760, 13, 51209]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
37,37,8436,101.28,104.48," Mine, I think, honestly, really, I started touring,","[51209, 11517, 11, 314, 892, 11, 12698, 11, 1107, 11, 314, 2067, 25583, 11, 51369]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
38,38,8436,104.48,107.28," you know, at probably 12 or 13.","[51369, 345, 760, 11, 379, 2192, 1105, 393, 1511, 13, 51509]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
39,39,8436,107.28,109.84," And not only was I, the adrenaline that you have","[51509, 843, 407, 691, 373, 314, 11, 262, 37607, 326, 345, 423, 51637]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
40,40,8436,109.84,111.72," after a show, it's not really the singing","[51637, 706, 257, 905, 11, 340, 338, 407, 1107, 262, 13777, 51731]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
41,41,8436,111.72,112.88, that affects your voice as much.,"[51731, 326, 10975, 534, 3809, 355, 881, 13, 51789]",0.0,-0.1656358925400266,1.654485049833887,0.006228447426110506
42,42,11288,112.88,115.32," It's afterwards, you're totally on.","[50363, 632, 338, 12979, 11, 345, 821, 6635, 319, 13, 50485]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
43,43,11288,115.32,117.39999999999999, And then it's really hard to get that sleep.,"[50485, 843, 788, 340, 338, 1107, 1327, 284, 651, 326, 3993, 13, 50589]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
44,44,11288,117.39999999999999,120.32," You stay up, talking all night, later the talking all night,","[50589, 921, 2652, 510, 11, 3375, 477, 1755, 11, 1568, 262, 3375, 477, 1755, 11, 50735]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
45,45,11288,120.32,122.11999999999999, turning the smoke in all night.,"[50735, 6225, 262, 7523, 287, 477, 1755, 13, 50825]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
46,46,11288,122.11999999999999,124.72," And now, this is kind of where we're at.","[50825, 843, 783, 11, 428, 318, 1611, 286, 810, 356, 821, 379, 13, 50955]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
47,47,11288,124.72,126.36, We got some dirt on her.,"[50955, 775, 1392, 617, 13647, 319, 607, 13, 51037]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
48,48,11288,126.36,128.76," You know, the voice can be like a face.","[51037, 921, 760, 11, 262, 3809, 460, 307, 588, 257, 1986, 13, 51157]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
49,49,11288,128.76,131.6, It collects wrinkles and it tells a story.,"[51157, 632, 26609, 49391, 290, 340, 4952, 257, 1621, 13, 51299]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
50,50,11288,131.6,132.72," If you look at yourself and you go,","[51299, 1002, 345, 804, 379, 3511, 290, 345, 467, 11, 51355]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
51,51,11288,132.72,134.92," oh, I didn't have this until this trip.","[51355, 11752, 11, 314, 1422, 470, 423, 428, 1566, 428, 5296, 13, 51465]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
52,52,11288,134.92,137.04," You know, I sat out in the sun or I party too much","[51465, 921, 760, 11, 314, 3332, 503, 287, 262, 4252, 393, 314, 2151, 1165, 881, 51571]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
53,53,11288,137.04,138.32," or whatever, your voice has the same thing.","[51571, 393, 4232, 11, 534, 3809, 468, 262, 976, 1517, 13, 51635]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
54,54,11288,138.32,139.56, It collects dirt.,"[51635, 632, 26609, 13647, 13, 51697]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
55,55,11288,139.56,141.04, It's very distinctive.,"[51697, 632, 338, 845, 18778, 13, 51771]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
56,56,11288,141.04,141.88, Yeah.,"[51771, 9425, 13, 51813]",0.0,-0.1964443914904566,1.758957654723127,0.017999758943915367
57,57,14188,141.88,143.32, It gives me away.,"[50363, 632, 3607, 502, 1497, 13, 50435]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
58,58,14188,143.32,145.24," I mean, I'm pretty much one of the only chicks","[50435, 314, 1612, 11, 314, 1101, 2495, 881, 530, 286, 262, 691, 43803, 50531]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
59,59,14188,145.24,146.48, in LA with a mullet.,"[50531, 287, 9131, 351, 257, 35971, 1616, 13, 50593]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
60,60,14188,146.48,148.16, So that gives me away also.,"[50593, 1406, 326, 3607, 502, 1497, 635, 13, 50677]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
61,61,14188,148.16,149.16," Well, you're not in the right neighborhood.","[50677, 3894, 11, 345, 821, 407, 287, 262, 826, 6232, 13, 50727]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
62,62,14188,149.16,150.24, There's plenty of people.,"[50727, 1318, 338, 6088, 286, 661, 13, 50781]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
63,63,14188,150.24,152.84," I know I got to dry out to the desert, I guess.","[50781, 314, 760, 314, 1392, 284, 5894, 503, 284, 262, 10326, 11, 314, 4724, 13, 50911]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
64,64,14188,152.84,153.51999999999998, That's right.,"[50911, 1320, 338, 826, 13, 50945]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
65,65,14188,153.51999999999998,154.35999999999999, Yeah.,"[50945, 9425, 13, 50987]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
66,66,14188,154.35999999999999,155.51999999999998, Go out to Joshua Tree.,"[50987, 1514, 503, 284, 20700, 12200, 13, 51045]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
67,67,14188,155.51999999999998,156.0," Yeah, exactly.","[51045, 9425, 11, 3446, 13, 51069]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
68,68,14188,156.0,157.12, Find the chicks that are tripping.,"[51069, 9938, 262, 43803, 326, 389, 1333, 2105, 13, 51125]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
69,69,14188,157.12,158.0, Exactly.,"[51125, 36819, 13, 51169]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
70,70,14188,158.0,159.51999999999998," Yeah, with handmade tattoos.","[51169, 9425, 11, 351, 40973, 29591, 13, 51245]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
71,71,14188,159.51999999999998,162.4, Like a half a couple of those too.,"[51245, 4525, 257, 2063, 257, 3155, 286, 883, 1165, 13, 51389]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
72,72,14188,162.4,163.84, But there's something very distinctive,"[51389, 887, 612, 338, 1223, 845, 18778, 51461]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
73,73,14188,163.84,166.04," about a voice you earned, you know?","[51461, 546, 257, 3809, 345, 7366, 11, 345, 760, 30, 51571]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
74,74,14188,166.04,166.6, It's true.,"[51571, 632, 338, 2081, 13, 51599]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
75,75,14188,166.6,168.6," It's kind of like, you know, when you see somebody,","[51599, 632, 338, 1611, 286, 588, 11, 345, 760, 11, 618, 345, 766, 8276, 11, 51699]",0.0,-0.272879398890904,1.677115987460815,0.00963048916310072
76,76,16860,168.64,172.51999999999998," and I think especially being like a female in the industry,","[50365, 290, 314, 892, 2592, 852, 588, 257, 4048, 287, 262, 2831, 11, 50559]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
77,77,16860,172.51999999999998,176.07999999999998," I think growing up and changing and like kind of that,","[50559, 314, 892, 3957, 510, 290, 5609, 290, 588, 1611, 286, 326, 11, 50737]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
78,78,16860,176.07999999999998,177.88, there is such a kind of stigma with aging.,"[50737, 612, 318, 884, 257, 1611, 286, 26695, 351, 14736, 13, 50827]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
79,79,16860,177.88,180.76, It's a very kind of scary thing as a female in the industry.,"[50827, 632, 338, 257, 845, 1611, 286, 14343, 1517, 355, 257, 4048, 287, 262, 2831, 13, 50971]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
80,80,16860,180.76,184.0, And I thought about it a lot and thought about my voice.,"[50971, 843, 314, 1807, 546, 340, 257, 1256, 290, 1807, 546, 616, 3809, 13, 51133]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
81,81,16860,184.0,186.35999999999999, I actually had someone when I was doing an interview,"[51133, 314, 1682, 550, 2130, 618, 314, 373, 1804, 281, 2720, 51251]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
82,82,16860,186.35999999999999,187.84," a couple months ago, said, you know,","[51251, 257, 3155, 1933, 2084, 11, 531, 11, 345, 760, 11, 51325]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
83,83,16860,187.84,190.92, she sounds like she stayed up all night smoking too many darts.,"[51325, 673, 5238, 588, 673, 9658, 510, 477, 1755, 9216, 1165, 867, 47807, 13, 51479]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
84,84,16860,190.92,193.4," And I said, well, I fucking have.","[51479, 843, 314, 531, 11, 880, 11, 314, 9372, 423, 13, 51603]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
85,85,16860,193.4,194.4, And that's just the truth.,"[51603, 843, 326, 338, 655, 262, 3872, 13, 51653]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
86,86,16860,194.4,196.07999999999998," And if you know that was anyone else, you know,","[51653, 843, 611, 345, 760, 326, 373, 2687, 2073, 11, 345, 760, 11, 51737]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
87,87,16860,196.07999999999998,198.0, it's kind of like your weather or your age,"[51737, 340, 338, 1611, 286, 588, 534, 6193, 393, 534, 2479, 51833]",0.0,-0.15378307104110717,1.9049180327868853,0.021129023283720016
88,88,19800,198.0,198.88, or you've been through it.,"[50363, 393, 345, 1053, 587, 832, 340, 13, 50407]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
89,89,19800,198.88,201.72," And, you know, we'll talk about it as we go.","[50407, 843, 11, 345, 760, 11, 356, 1183, 1561, 546, 340, 355, 356, 467, 13, 50549]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
90,90,19800,201.72,204.84," But over the last year, I noticed a really big change","[50549, 887, 625, 262, 938, 614, 11, 314, 6810, 257, 1107, 1263, 1487, 50705]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
91,91,19800,204.84,207.24," in my voice, kind of a heaviness to it.","[50705, 287, 616, 3809, 11, 1611, 286, 257, 6002, 1272, 284, 340, 13, 50825]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
92,92,19800,207.24,209.6, And I experienced some heavy things.,"[50825, 843, 314, 5924, 617, 4334, 1243, 13, 50943]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
93,93,19800,209.6,211.76, And so I feel like it is a reflection.,"[50943, 843, 523, 314, 1254, 588, 340, 318, 257, 14580, 13, 51051]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
94,94,19800,211.76,214.88, It is kind of a scar in a sense.,"[51051, 632, 318, 1611, 286, 257, 10153, 287, 257, 2565, 13, 51207]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
95,95,19800,214.88,217.64, But also just by having a surgery was kind of a gift also,"[51207, 887, 635, 655, 416, 1719, 257, 8185, 373, 1611, 286, 257, 6979, 635, 51345]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
96,96,19800,217.64,220.12, because I was able to understand my instrument.,"[51345, 780, 314, 373, 1498, 284, 1833, 616, 8875, 13, 51469]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
97,97,19800,220.12,221.64, No one ever explained that to me.,"[51469, 1400, 530, 1683, 4893, 326, 284, 502, 13, 51545]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
98,98,19800,221.64,223.92000000000002," You know, I sat in a room with the piano and did scales","[51545, 921, 760, 11, 314, 3332, 287, 257, 2119, 351, 262, 19132, 290, 750, 16252, 51659]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
99,99,19800,223.92000000000002,227.92000000000002," and shit, but no one taught me about how do you have longevity?","[51659, 290, 7510, 11, 475, 645, 530, 7817, 502, 546, 703, 466, 345, 423, 28188, 30, 51859]",0.0,-0.1248709441749913,1.679245283018868,0.0022103844676166773
100,100,22792,227.92,229.95999999999998," You know, you are in here with athletes all the time","[50363, 921, 760, 11, 345, 389, 287, 994, 351, 10856, 477, 262, 640, 50465]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
101,101,22792,229.95999999999998,233.2, and recovery days are the most important days.,"[50465, 290, 7628, 1528, 389, 262, 749, 1593, 1528, 13, 50627]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
102,102,22792,233.2,235.04, I didn't get recovery days.,"[50627, 314, 1422, 470, 651, 7628, 1528, 13, 50719]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
103,103,22792,235.04,238.92, That was not important for someone that was making so much,"[50719, 1320, 373, 407, 1593, 329, 2130, 326, 373, 1642, 523, 881, 50913]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
104,104,22792,238.92,241.0," capital for such a big corporation, you know,","[50913, 3139, 329, 884, 257, 1263, 12017, 11, 345, 760, 11, 51017]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
105,105,22792,241.0,243.95999999999998, the off days are days that money's not coming in.,"[51017, 262, 572, 1528, 389, 1528, 326, 1637, 338, 407, 2406, 287, 13, 51165]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
106,106,22792,243.95999999999998,247.51999999999998, And I definitely probably didn't get the training,"[51165, 843, 314, 4753, 2192, 1422, 470, 651, 262, 3047, 51343]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
107,107,22792,247.51999999999998,249.2," that I needed to say, hey, you know what,","[51343, 326, 314, 2622, 284, 910, 11, 17207, 11, 345, 760, 644, 11, 51427]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
108,108,22792,249.2,250.64, I don't want to do this until I'm 15.,"[51427, 314, 836, 470, 765, 284, 466, 428, 1566, 314, 1101, 1315, 13, 51499]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
109,109,22792,250.64,252.48, I want to do this until I'm 80.,"[51499, 314, 765, 284, 466, 428, 1566, 314, 1101, 4019, 13, 51591]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
110,110,22792,252.48,255.48, And that wasn't always considered definitely not complaining.,"[51591, 843, 326, 2492, 470, 1464, 3177, 4753, 407, 18705, 13, 51741]",0.0,-0.14374882241953973,1.8534798534798536,0.008697038516402245
111,111,25548,255.48,259.0, It gave me an amazing launch pad for everything I'm doing now.,"[50363, 632, 2921, 502, 281, 4998, 4219, 14841, 329, 2279, 314, 1101, 1804, 783, 13, 50539]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
112,112,25548,259.0,260.56, But I hear it.,"[50539, 887, 314, 3285, 340, 13, 50617]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
113,113,25548,260.56,263.59999999999997, But it had to be really odd to be working that much,"[50617, 887, 340, 550, 284, 307, 1107, 5629, 284, 307, 1762, 326, 881, 50769]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
114,114,25548,263.59999999999997,265.96, and be a young girl.,"[50769, 290, 307, 257, 1862, 2576, 13, 50887]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
115,115,25548,265.96,269.2, The balance it trained me to have is something,"[50887, 383, 5236, 340, 8776, 502, 284, 423, 318, 1223, 51049]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
116,116,25548,269.2,272.71999999999997, that I don't think you are going to get taught any other way,"[51049, 326, 314, 836, 470, 892, 345, 389, 1016, 284, 651, 7817, 597, 584, 835, 51225]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
117,117,25548,272.71999999999997,274.64, besides jumping in the deep end of the pool,"[51225, 13769, 14284, 287, 262, 2769, 886, 286, 262, 5933, 51321]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
118,118,25548,274.64,275.88, and hoping you know how to swim.,"[51321, 290, 7725, 345, 760, 703, 284, 9422, 13, 51383]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
119,119,25548,275.88,277.59999999999997, That's the only way.,"[51383, 1320, 338, 262, 691, 835, 13, 51469]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
120,120,25548,277.59999999999997,279.76, There was no way I could have prepared,"[51469, 1318, 373, 645, 835, 314, 714, 423, 5597, 51577]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
121,121,25548,279.76,284.2, for the amount of balance I would have to learn to kind of teeter,"[51577, 329, 262, 2033, 286, 5236, 314, 561, 423, 284, 2193, 284, 1611, 286, 573, 2357, 51799]",0.0,-0.1255291278545673,1.7074074074074075,0.08572204411029816
122,122,28420,284.2,286.44," because, you know, at one point again,","[50363, 780, 11, 345, 760, 11, 379, 530, 966, 757, 11, 50475]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
123,123,28420,286.44,291.0," it went from it was school, then it went from, you know,","[50475, 340, 1816, 422, 340, 373, 1524, 11, 788, 340, 1816, 422, 11, 345, 760, 11, 50703]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
124,124,28420,291.0,293.4, how much we can actually smoke,"[50703, 703, 881, 356, 460, 1682, 7523, 50823]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
125,125,28420,293.4,296.71999999999997, and still play a teenage superstar on the Disney Channel.,"[50823, 290, 991, 711, 257, 16330, 28422, 319, 262, 8519, 11102, 13, 50989]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
126,126,28420,296.71999999999997,298.28," And then like, and then like...","[50989, 843, 788, 588, 11, 290, 788, 588, 986, 51067]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
127,127,28420,298.28,300.32, What's the answer to that question?,"[51067, 1867, 338, 262, 3280, 284, 326, 1808, 30, 51169]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
128,128,28420,300.32,303.03999999999996, More than you would fucking think.,"[51169, 3125, 621, 345, 561, 9372, 892, 13, 51305]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
129,129,28420,303.03999999999996,306.44," I remember one time when, and I don't smoke anymore,","[51305, 314, 3505, 530, 640, 618, 11, 290, 314, 836, 470, 7523, 7471, 11, 51475]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
130,130,28420,306.44,308.44, and I'm sober.,"[51475, 290, 314, 1101, 24281, 13, 51575]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
131,131,28420,308.44,309.28, How long have you been sober?,"[51575, 1374, 890, 423, 345, 587, 24281, 30, 51617]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
132,132,28420,309.28,311.4," But I've been sober since the,","[51617, 887, 314, 1053, 587, 24281, 1201, 262, 11, 51723]",0.0,-0.2450579658883517,1.664,0.0028730053454637527
133,133,31140,311.4,314.52, pretty much the vocal surgery kind of did it for me,"[50363, 2495, 881, 262, 12435, 8185, 1611, 286, 750, 340, 329, 502, 50519]",0.0,-0.1655223563865379,1.7675276752767528,0.039016176015138626
134,134,31140,314.52,316.44," because I just learned so much about the effects,","[50519, 780, 314, 655, 4499, 523, 881, 546, 262, 3048, 11, 50615]",0.0,-0.1655223563865379,1.7675276752767528,0.039016176015138626
135,135,31140,316.44,319.03999999999996," which again, you're just not taught.","[50615, 543, 757, 11, 345, 821, 655, 407, 7817, 13, 50745]",0.0,-0.1655223563865379,1.7675276752767528,0.039016176015138626
136,136,31140,319.03999999999996,321.35999999999996," It's not really the drinking, it's staying up all night,","[50745, 632, 338, 407, 1107, 262, 7722, 11, 340, 338, 10589, 510, 477, 1755, 11, 50861]",0.0,-0.1655223563865379,1.7675276752767528,0.039016176015138626
